id;mercado;tipo_oferta;fuente;fecha_captura;temporada;habitaciones;m2;banos;zona;tiene_precio;unidad_precio;precio_eur_mes;precio_eur_noche;precio_eur_venta;precio_por_m2;es_comparable_arquetipo;marca_calidad;descripcion
133;alquiler_residencial;anual/no_especificado;fotocasa;2026-08-26;;5;120.0;;Norte;True;EUR/mes;1750.0;;;14.58;False;;1750 | Norte | 3a Planta
134;alquiler_residencial;temporada;fotocasa;2026-08-26;;3;80.0;;Norte;True;EUR/mes;850.0;;;10.62;False;;850 | Norte | 3a Planta
135;alquiler_residencial;anual/no_especificado;idealista;2026-08-26;;4;120.0;;;True;EUR/mes;1250.0;;;10.42;False;;1.250€/mes | 4 hab.|120 m²|exterior con ascensor
136;alquiler_residencial;anual/no_especificado;idealista;2026-08-26;;3;100.0;;;True;EUR/mes;1200.0;;;12.0;True;;1.200€/mes | 3 hab.|100 m²|2ª planta exterior con ascensor
137;alquiler_residencial;anual/no_especificado;idealista;2026-08-26;;3;90.0;;;True;EUR/mes;850.0;;;9.44;True;;850€/mes | 3 hab.|90 m²|exterior con ascensor
138;alquiler_residencial;temporada;idealista;2026-08-26;;5;160.0;;;True;EUR/mes;1400.0;;;8.75;False;;1.400€/mes | 5 hab.|160 m²|1ª planta exterior sin ascensor
139;alquiler_residencial;temporada;idealista;2026-08-26;;3;100.0;;;True;EUR/mes;880.0;;;8.8;False;;880€/mes | 3 hab.|100 m²|1ª planta exterior con ascensor
140;alquiler_residencial;temporada;idealista;2026-08-26;;4;113.0;;;True;EUR/mes;1300.0;;;11.5;False;;1.300€/mes | 4 hab.|113 m²|Bajo exterior con ascensor
141;alquiler_residencial;anual/no_especificado;idealista;2026-08-26;;2;80.0;;;True;EUR/mes;1200.0;;;15.0;False;;1.200€/mes | 2 hab.|80 m²|5ª planta exterior con ascensor
142;alquiler_residencial;anual/no_especificado;idealista;2026-08-26;;4;111.0;;;True;EUR/mes;1200.0;;;10.81;False;;1.200€/mes | 4 hab.|111 m²|3ª planta exterior con ascensor
143;alquiler_residencial;anual/no_especificado;idealista;2026-08-26;;3;86.0;;;True;EUR/mes;1080.0;;;12.56;True;;1.080€/mes | Garaje incluido|3 hab.|86 m²|4ª planta exterior con ascensor
144;alquiler_residencial;anual/no_especificado;idealista;2026-08-26;;3;91.0;;;True;EUR/mes;925.0;;;10.16;True;;925€/mes | Garaje incluido|3 hab.|91 m²|1ª planta exterior con ascensor
145;venta;chalet/villa;idealista;;;5;575.0;;;True;EUR (compra);;;595000.0;1035.0;False;;595.000€ | Garaje incluido|5 hab.|575 m² | Villa
146;venta;chalet/villa;idealista;;;5;221.0;;;True;EUR (compra);;;695000.0;3145.0;False;;695.000€ | Garaje incluido|5 hab.|221 m² | Villa
147;venta;piso;idealista;;;4;168.0;;;True;EUR (compra);;;589000.0;3506.0;False;;589.000€ | Garaje incluido|4 hab.|168 m² | 
148;venta;piso;idealista;;;3;110.0;;;True;EUR (compra);;;449000.0;4082.0;True;;449.000€ | 3 hab.|110 m² | 
149;venta;piso;idealista;;;3;117.0;;;True;EUR (compra);;;300000.0;2564.0;True;;300.000€ | Garaje incluido|3 hab.|117 m²|6ª planta exterior con ascensor | 
150;venta;chalet/villa;idealista;;;7;450.0;;;True;EUR (compra);;;785000.0;1744.0;False;;785.000€ | Garaje incluido|7 hab.|450 m² | Villa
151;venta;chalet/villa;idealista;;;4;293.0;;;True;EUR (compra);;;550000.0;1877.0;False;;550.000€ | Garaje incluido|4 hab.|293 m² | Villa
152;venta;chalet/villa;idealista;;;4;310.0;;;True;EUR (compra);;;675000.0;2177.0;False;;675.000€ | Garaje incluido|4 hab.|310 m² | Villa
153;venta;chalet/villa;idealista;;;4;310.0;;;True;EUR (compra);;;599000.0;1932.0;False;;599.000€ | Garaje incluido|4 hab.|310 m² | Villa
154;venta;piso;idealista;;;4;130.0;;;True;EUR (compra);;;319900.0;2461.0;False;;319.900€ | Garaje incluido|4 hab.|130 m²|1ª planta exterior con ascensor | 
155;venta;piso;idealista;;;3;94.0;;;True;EUR (compra);;;318000.0;3383.0;True;;318.000€ | Garaje incluido|3 hab.|94 m²|7ª planta exterior con ascensor | 
156;venta;piso;idealista;;;2;62.0;;;True;EUR (compra);;;99950.0;1612.0;False;;99.950€ | 2 hab.|62 m²|5ª planta exterior sin ascensor | 
157;venta;piso;idealista;;;3;109.0;;;True;EUR (compra);;;230000.0;2110.0;True;;230.000€ | 3 hab.|109 m²|5ª planta exterior con ascensor | 
158;venta;piso;idealista;;;5;2762.0;;;True;EUR (compra);;;359950.0;130.0;False;;359.950€ | Garaje incluido|5 hab.|2.762 m² | 
159;venta;piso;idealista;;;4;188.0;;;True;EUR (compra);;;319900.0;1702.0;False;;319.900€ | Garaje incluido|4 hab.|188 m²|1ª planta exterior con ascensor | 
160;venta;chalet/villa;idealista;;;4;293.0;;;True;EUR (compra);;;550000.0;1877.0;False;;550.000€ | Garaje incluido|4 hab.|293 m² | Villa
161;venta;piso;idealista;;;2;71.0;;;True;EUR (compra);;;280000.0;3944.0;False;;280.000€ | 2 hab.|71 m²|3ª planta exterior con ascensor | Luminoso
162;venta;piso;idealista;;;5;280.0;;;True;EUR (compra);;;498000.0;1779.0;False;;498.000€ | Garaje incluido|5 hab.|280 m² | 
163;venta;chalet/villa;idealista;;;4;364.0;;;True;EUR (compra);;;649000.0;1783.0;False;;649.000€ | Garaje incluido|4 hab.|364 m² | Villa
164;venta;piso;idealista;;;2;93.0;;;True;EUR (compra);;;219000.0;2355.0;False;;219.000€ | Garaje incluido|2 hab.|93 m²|2ª planta exterior con ascensor | 
165;venta;piso;idealista;;;4;446.0;;;True;EUR (compra);;;690000.0;1547.0;False;;690.000€ | Garaje incluido|4 hab.|446 m² | 
166;venta;apartamento;idealista;;;1;45.0;;;True;EUR (compra);;;167700.0;3727.0;False;;167.700€ | 1 hab.|45 m²|interior con ascensor | Apartamento
167;venta;bungalow;idealista;;;3;130.0;;;True;EUR (compra);;;420000.0;3231.0;True;;420.000€ | 3 hab.|130 m² | Bungalow
168;venta;piso;idealista;;;3;110.0;;;True;EUR (compra);;;185000.0;1682.0;True;;185.000€ | 3 hab.|110 m²|3ª planta exterior sin ascensor | 
169;venta;chalet/villa;idealista;;;5;221.0;;;True;EUR (compra);;;715000.0;3235.0;False;;715.000€ | Garaje incluido|5 hab.|221 m² | Villa
170;venta;chalet/villa;idealista;;;4;480.0;;;True;EUR (compra);;;1065000.0;2219.0;False;;1.065.000€ | Garaje incluido|4 hab.|480 m² | Villa
171;venta;piso;idealista;;;2;136.0;;;True;EUR (compra);;;308000.0;2265.0;False;;308.000€ | Garaje incluido|2 hab.|136 m²|4ª planta exterior con ascensor | 
172;venta;piso;idealista;;;2;116.0;;;True;EUR (compra);;;255925.0;2206.0;False;;255.925€ | Garaje incluido|2 hab.|116 m²|Bajo exterior con ascensor | 
173;venta;piso;idealista;;;4;245.0;;;True;EUR (compra);;;430000.0;1755.0;False;;430.000€ | Garaje incluido|4 hab.|245 m² | 
174;venta;piso;idealista;;;3;199.0;;;True;EUR (compra);;;200000.0;1005.0;False;;200.000€ | Garaje incluido|3 hab.|199 m² | 
175;venta;piso;idealista;;;5;221.0;;;True;EUR (compra);;;695000.0;3145.0;False;;695.000€ | Garaje incluido|5 hab.|221 m² | 
176;venta;piso;idealista;;;3;129.0;;;True;EUR (compra);;;245900.0;1906.0;True;;245.900€ | Garaje incluido|3 hab.|129 m²|3ª planta exterior con ascensor | 
177;venta;piso;idealista;;;1;90.0;;;True;EUR (compra);;;179000.0;1989.0;False;;179.000€ | 1 hab.|90 m²|Bajo exterior sin ascensor | 
178;venta;chalet/villa;idealista;;;3;451.0;;;True;EUR (compra);;;1150000.0;2550.0;False;outlier_lujo;1.150.000€ | Garaje incluido|3 hab.|451 m² | Villa
179;venta;chalet/villa;idealista;;;6;228.0;;;True;EUR (compra);;;750000.0;3289.0;False;;750.000€ | Garaje incluido|6 hab.|228 m² | Villa
180;venta;piso;idealista;;;7;481.0;;;True;EUR (compra);;;730000.0;1518.0;False;;730.000€ | 7 hab.|481 m² | 
181;venta;piso;idealista;;;5;167.0;;;True;EUR (compra);;;359950.0;2155.0;False;;359.950€ | 5 hab.|167 m² | 
182;venta;piso;idealista;;;4;180.0;;;True;EUR (compra);;;279900.0;1555.0;False;;279.900€ | Garaje incluido|4 hab.|180 m² | 
183;venta;piso;idealista;;;3;191.0;;;True;EUR (compra);;;420000.0;2199.0;False;;420.000€ | Garaje incluido|3 hab.|191 m² | 
184;venta;piso;idealista;;;4;113.0;;;True;EUR (compra);;;199900.0;1769.0;False;;199.900€ | 4 hab.|113 m²|2ª planta exterior sin ascensor | 
185;venta;piso;idealista;;;2;85.0;;;True;EUR (compra);;;299000.0;3518.0;False;;299.000€ | Garaje incluido|2 hab.|85 m²|3ª planta exterior con ascensor | 
186;venta;chalet/villa;idealista;;;3;451.0;;;True;EUR (compra);;;1150000.0;2550.0;False;outlier_lujo;1.150.000€ | Garaje incluido|3 hab.|451 m² | Villa
187;venta;piso;idealista;;;3;82.0;;;True;EUR (compra);;;150900.0;1840.0;True;;150.900€ | 3 hab.|82 m²|2ª planta exterior sin ascensor | Alquilada
188;venta;piso;idealista;;;2;112.0;;;True;EUR (compra);;;210000.0;1875.0;False;;210.000€ | Garaje incluido|2 hab.|112 m²|Bajo interior con ascensor | 
189;venta;piso;idealista;;;4;123.0;;;True;EUR (compra);;;240000.0;1951.0;False;;240.000€ | Garaje incluido|4 hab.|123 m²|1ª planta exterior con ascensor | 
190;venta;piso;idealista;;;5;548.0;;;True;EUR (compra);;;1250000.0;2281.0;False;outlier_lujo;1.250.000€ | Garaje incluido|5 hab.|548 m² | 
191;venta;piso;idealista;;;3;100.0;;;True;EUR (compra);;;250000.0;2500.0;True;;250.000€ | 3 hab.|100 m²|4ª planta exterior con ascensor | 
192;venta;piso_lujo;idealista;;;8;717.0;;;True;EUR (compra);;;1650000.0;2301.0;False;outlier_lujo;1.650.000€ | Garaje incluido|8 hab.|717 m² | Lujo
193;venta;piso;idealista;;;3;196.0;;;True;EUR (compra);;;398000.0;2031.0;False;;398.000€ | Garaje incluido|3 hab.|196 m² | 
194;venta;chalet/villa;idealista;;;5;659.0;;;True;EUR (compra);;;750000.0;1138.0;False;;750.000€ | Garaje incluido|5 hab.|659 m² | Villa
195;venta;piso;idealista;;;3;66.0;;;True;EUR (compra);;;145000.0;2197.0;False;;145.000€ | 3 hab.|66 m²|4ª planta exterior con ascensor | 
196;venta;piso;idealista;;;6;310.0;;;True;EUR (compra);;;540000.0;1742.0;False;;540.000€ | 6 hab.|310 m² | 
197;venta;piso;idealista;;;2;80.0;;;True;EUR (compra);;;186000.0;2325.0;False;;186.000€ | 2 hab.|80 m²|Bajo exterior sin ascensor | 
198;venta;piso;idealista;;;4;401.0;;;True;EUR (compra);;;450000.0;1122.0;False;;450.000€ | Garaje incluido|4 hab.|401 m² | 
199;venta;piso;idealista;;;4;288.0;;;True;EUR (compra);;;520000.0;1806.0;False;;520.000€ | Garaje incluido|4 hab.|288 m² | 
200;venta;piso;idealista;;;2;78.0;;;True;EUR (compra);;;211000.0;2705.0;False;;211.000€ | Garaje incluido|2 hab.|78 m²|4ª planta exterior con ascensor | 
201;venta;piso;idealista;;;4;112.0;;;True;EUR (compra);;;250000.0;2232.0;False;;250.000€ | 4 hab.|112 m²|1ª planta exterior con ascensor | 
202;venta;piso;idealista;;;2;86.0;;;True;EUR (compra);;;299000.0;3477.0;False;;299.000€ | Garaje incluido|2 hab.|86 m²|exterior con ascensor | 
203;venta;piso;idealista;;;3;102.0;;;True;EUR (compra);;;265000.0;2598.0;True;;265.000€ | 3 hab.|102 m² | 
204;venta;piso;idealista;;;2;76.0;;;True;EUR (compra);;;227000.0;2987.0;False;;227.000€ | 2 hab.|76 m²|4ª planta exterior con ascensor | 
205;venta;piso;idealista;;;3;192.0;;;True;EUR (compra);;;239000.0;1245.0;False;;239.000€ | 3 hab.|192 m² | 
206;venta;piso;idealista;;;5;358.0;;;True;EUR (compra);;;980000.0;2737.0;False;;980.000€ | 5 hab.|358 m² | 
207;venta;piso;idealista;;;3;77.0;;;True;EUR (compra);;;205000.0;2662.0;True;;205.000€ | Garaje incluido|3 hab.|77 m²|exterior con ascensor | 
208;venta;piso;idealista;;;6;305.0;;;True;EUR (compra);;;635000.0;2082.0;False;;635.000€ | 6 hab.|305 m² | 
209;venta;piso;idealista;;;3;117.0;;;True;EUR (compra);;;325000.0;2778.0;True;;325.000€ | Garaje incluido|3 hab.|117 m²|7ª planta exterior con ascensor | 
210;venta;piso;idealista;;;3;192.0;;;True;EUR (compra);;;239000.0;1245.0;False;;239.000€ | 3 hab.|192 m² | 
211;venta;piso_lujo;idealista;;;6;724.0;;;True;EUR (compra);;;1550000.0;2141.0;False;outlier_lujo;1.550.000€ | Garaje incluido|6 hab.|724 m² | Lujo
212;venta;piso;idealista;;;4;349.0;;;True;EUR (compra);;;419500.0;1202.0;False;;419.500€ | Garaje incluido|4 hab.|349 m² | Urge
213;venta;piso;idealista;;;2;91.0;;;True;EUR (compra);;;294480.0;3236.0;False;;294.480€ | Garaje incluido|2 hab.|91 m² | 
214;venta;piso;idealista;;;3;88.0;;;True;EUR (compra);;;190000.0;2159.0;True;;190.000€ | 3 hab.|88 m²|2ª planta exterior sin ascensor | 
215;venta;piso;idealista;;;8;360.0;;;True;EUR (compra);;;599000.0;1664.0;False;;599.000€ | 8 hab.|360 m² | 
216;venta;piso;idealista;;;3;75.0;;;True;EUR (compra);;;180000.0;2400.0;True;;180.000€ | 3 hab.|75 m²|2ª planta interior sin ascensor | 
217;venta;piso;idealista;;;3;89.0;;;True;EUR (compra);;;210000.0;2360.0;True;;210.000€ | Garaje incluido|3 hab.|89 m²|2ª planta exterior con ascensor | 
218;venta;piso;idealista;;;3;119.0;;;True;EUR (compra);;;225000.0;1891.0;True;;225.000€ | Garaje incluido|3 hab.|119 m²|1ª planta exterior con ascensor | 
219;venta;piso;idealista;;;6;369.0;;;True;EUR (compra);;;400000.0;1084.0;False;;400.000€ | Garaje incluido|6 hab.|369 m² | 
220;venta;piso;idealista;;;4;120.0;;;True;EUR (compra);;;350000.0;2917.0;False;;350.000€ | Garaje incluido|4 hab.|120 m² | 
221;venta;piso;idealista;;;3;87.0;;;True;EUR (compra);;;165000.0;1897.0;True;;165.000€ | 3 hab.|87 m²|3ª planta exterior sin ascensor | 
222;venta;piso;idealista;;;5;243.0;;;True;EUR (compra);;;470000.0;1934.0;False;;470.000€ | Garaje incluido|5 hab.|243 m² | 
223;venta;piso;idealista;;;5;138.0;;;True;EUR (compra);;;390000.0;2826.0;False;;390.000€ | Garaje incluido|5 hab.|138 m² | 
224;venta;chalet/villa;idealista;;;5;450.0;;;True;EUR (compra);;;850000.0;1889.0;False;;850.000€ | Garaje incluido|5 hab.|450 m² | Villa
225;venta;piso;idealista;;;3;93.0;;;True;EUR (compra);;;215000.0;2312.0;True;;215.000€ | Garaje incluido|3 hab.|93 m²|Bajo exterior con ascensor | 
226;venta;piso;idealista;;;2;105.0;;;True;EUR (compra);;;294000.0;2800.0;False;;294.000€ | Garaje incluido|2 hab.|105 m²|3ª planta exterior con ascensor | 
227;venta;chalet/villa;idealista;;;5;370.0;;;True;EUR (compra);;;550000.0;1486.0;False;;550.000€ | Garaje incluido|5 hab.|370 m² | Villa
228;venta;bungalow;idealista;;;3;101.0;;;True;EUR (compra);;;375000.0;3713.0;True;;375.000€ | Garaje incluido|3 hab.|101 m² | Bungalow
229;venta;piso;idealista;;;1;45.0;;;True;EUR (compra);;;167700.0;3727.0;False;;167.700€ | 1 hab.|45 m²|Bajo exterior con ascensor | 
230;venta;piso;idealista;;;2;109.0;;;True;EUR (compra);;;289000.0;2651.0;False;;289.000€ | Garaje incluido|2 hab.|109 m²|4ª planta exterior con ascensor | 
231;venta;piso;idealista;;;2;120.0;;;True;EUR (compra);;;365000.0;3042.0;False;;365.000€ | Garaje incluido|2 hab.|120 m² | 
232;venta;piso;idealista;;;1;35.0;;;True;EUR (compra);;;121600.0;3474.0;False;;121.600€ | 1 hab.|35 m²|exterior sin ascensor | 
233;venta;piso;idealista;;;4;217.0;;;True;EUR (compra);;;520000.0;2396.0;False;;520.000€ | 4 hab.|217 m² | 
234;venta;piso;idealista;;;4;120.0;;;True;EUR (compra);;;316000.0;2633.0;False;;316.000€ | Garaje incluido|4 hab.|120 m² | 
235;venta;piso;fotocasa;;;3;80.0;;El Tubo, San Vicente del Raspeig / Sant Vicent del Raspeig;True;EUR (compra);;;177000.0;2212.0;True;;177.000€ | El Tubo, San Vicente del Raspeig / Sant Vicent del Raspeig | 3 habs·1 baño·80 m²·Trastero
236;venta;piso;fotocasa;;;4;100.0;;Centro, San Vicente del Raspeig / Sant Vicent del Raspeig;True;EUR (compra);;;224800.0;2248.0;False;;224.800€ | Centro, San Vicente del Raspeig / Sant Vicent del Raspeig | 4 habs·2 baños·100 m²·Ascensor·Terraza
237;venta;piso;fotocasa;;;2;54.0;;Haygon - Universidad, San Vicente del Raspeig / Sant Vicent del Raspeig;True;EUR (compra);;;42000.0;778.0;False;;42.000€ | Haygon - Universidad, San Vicente del Raspeig / Sant Vicent del Raspeig | 2 habs·1 baño·54 m²·5ª Planta
238;venta;piso;fotocasa;;;2;112.0;;Centro, San Vicente del Raspeig / Sant Vicent del Raspeig;True;EUR (compra);;;220000.0;1964.0;False;;220.000€ | Centro, San Vicente del Raspeig / Sant Vicent del Raspeig | 2 habs·1 baño·112 m²·Ascensor·Parking·Calefacción·Aire acondicionado
239;venta;piso;fotocasa;;;2;72.0;;Centro, San Vicente del Raspeig / Sant Vicent del Raspeig;True;EUR (compra);;;186000.0;2583.0;False;;186.000€ | Centro, San Vicente del Raspeig / Sant Vicent del Raspeig | 2 habs·1 baño·72 m²·Bajos
240;venta;piso;fotocasa;;;3;60.0;;Haygon - Universidad, San Vicente del Raspeig / Sant Vicent del Raspeig;True;EUR (compra);;;117000.0;1950.0;False;;117.000€ | Haygon - Universidad, San Vicente del Raspeig / Sant Vicent del Raspeig | 3 habs·1 baño·60 m²·1ª Planta
241;venta;piso;fotocasa;;;3;90.0;;Parque Lo Torrent, San Vicente del Raspeig / Sant Vicent del Raspeig;True;EUR (compra);;;264800.0;2942.0;True;;264.800€ | Parque Lo Torrent, San Vicente del Raspeig / Sant Vicent del Raspeig | 3 habs·2 baños·90 m²·1ª Planta·Ascensor·Parking·Terraza·Aire acondicionado
242;venta;piso;fotocasa;;;4;104.0;;Centro, San Vicente del Raspeig / Sant Vicent del Raspeig;True;EUR (compra);;;249000.0;2394.0;False;;249.000€ | Centro, San Vicente del Raspeig / Sant Vicent del Raspeig | 4 habs·2 baños·104 m²·1ª Planta·Ascensor·Aire acondicionado
243;venta;piso;fotocasa;;;3;125.0;;Centro, San Vicente del Raspeig / Sant Vicent del Raspeig;True;EUR (compra);;;312000.0;2496.0;True;;312.000€ | Centro, San Vicente del Raspeig / Sant Vicent del Raspeig | 3 habs·2 baños·125 m²·1ª Planta·Ascensor·Terraza·Aire acondicionado
244;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-25;;4;;;C/ Sevilla, 2 Esc. A3 3º;True;EUR/mes;275.0;;;;True;clasificacion_heuristica;a 5 minutos andando al centro de salud y la universidad
245;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-25;;3;;;C/ Ciudad Jardín, 2 Esc. Drcha 1º;True;EUR/mes;285.0;;;;True;clasificacion_heuristica;Muebles nuevos. Junto UA
246;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-25;;3;;;C/ Ancha de Castelar, 8;True;EUR/mes;900.0;;;;False;;Todo exterior, 2 baños, junto parada del bus
247;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-25;;3;;;C/ Doctor Fleming, 40 2º B;True;EUR/mes;350.0;;;;True;;
248;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-24;;4;;;C/ Calderón de la Barca, 32 1º;True;EUR/mes;235.0;;;;True;;Habitaciones amplias y luminosas
249;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-24;;4;;;C/ Hernán Cortes, 2 3 C;True;EUR/mes;200.0;;;;True;clasificacion_heuristica;Se busca un compañero para completar un piso de 4 habitaciones. A 200 metros de la universidad
250;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-24;;3;;;Carrer Riu Algar, 30 3;True;EUR/mes;1100.0;;;;False;;
251;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-23;;4;;;C/ Elche, 13 3;True;EUR/mes;270.0;;;;True;clasificacion_heuristica;Se alquila habitación en piso compartido a chica
252;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-21;;5;;;C/ Ciprés, 9;True;EUR/mes;459.0;;;;True;;
253;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-20;;4;;;C/ Portugal, 1 1 22;True;EUR/mes;300.0;;;;True;;Se alquila habitación para chico estudiante. Piso de 4 habitaciones. Hay 3 chicos estudiantes entre 19 y 23 años.
254;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-19;;3;;;C/ Madrid, 16 1º D;True;EUR/mes;250.0;;;;True;clasificacion_heuristica;
255;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-19;;3;;;C/ Madrid, 16 1 D;True;EUR/mes;750.0;;;;True;;Piso todo exterior esquina, enfrente parque y apeadero tren
256;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-17;;6;;;C/ Alicante, 76 3;True;EUR/mes;550.0;;;;True;;Las habitaciones disponen de nevera, TV, microondas. Todas dan al exterior. Habitaciones grandes. La luz la paga el propietario hasta 200€/mes
257;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-17;;3;;;C/ Blasco Ibánez, 31 3;True;EUR/mes;1050.0;;;;False;;
258;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-17;;4;;;C/ Sevilla, 1;True;EUR/mes;250.0;;;;True;clasificacion_heuristica;Muy cerca de la universidad, 2 baños. Persona respetuosa y responsable
259;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-15;;3;;;Avd. Libertad, 41;True;EUR/mes;320.0;;;;True;;
260;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-15;;3;;;C/ Benlliure, 32 3º;True;EUR/mes;270.0;;;;True;;Tercero sin ascensor. 3 habitaciones, 1 baño, cocina muy amplia con comedor, lavavajillas, aire acondicionado, televisor 50''.
261;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-15;;4;;;C/ Francia, 1 38;True;EUR/mes;250.0;;;;True;clasificacion_heuristica;
262;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-14;;2;;;C/ Goya, 40;True;EUR/mes;350.0;;;;True;;Se busca compañero/a de piso 26/27. Idóneo para profesor o profesora. El piso tiene 2 habitaciones y 2 baños.
263;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-14;;4;;;C. Cervantes, 24 2 Izq;True;EUR/mes;1000.0;;;;False;;
264;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-13;;3;;;C/ Juan Ramón Jiménez, 19;True;EUR/mes;275.0;;;;True;clasificacion_heuristica;Busco chica (estudiante UA) para completar planta baja independiente. Última habitación. Sólo chicas. A 15 min de la Universidad. Un baño y aseo. Tres habitaciones.
265;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-13;;4;;;C/ Portugal, 2 3 26;True;EUR/mes;1200.0;;;;False;;Alquilo dúplex junto a la universidad. 4 habitaciones, 2 baños, cocina nueva y salón. Para estudiantes curso 2026/27. 1200€ completo o 399€ habitación.
266;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-13;;4;;;C/ Cura Fco. Maestre, 12 2° B;True;EUR/mes;1200.0;;;;False;;Piso 120m2, 4 dormitorios, 2 baños, amplio salón, cocina y galería. Ascensor. Muy cerca universidad.
267;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-12;;5;;;C/ Pintor Picasso, 51 3 Izq;True;EUR/mes;390.0;;;;True;clasificacion_heuristica;Piso recién reformado. Todo a estrenar. Habitaciones muy amplias. 2 baños completos. Excelente ubicación al lado del Ayuntamiento.
268;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-11;;3;;;Avd. 3 de abril de 1979, 54;True;EUR/mes;450.0;;;;True;clasificacion_heuristica;Se alquilan tres habitaciones para estudiantes en urbanización con piscina a menos de diez minutos andando de la universidad.
269;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-11;;3;;;C/ Doctor Fleming, 37;True;EUR/mes;750.0;;;;False;;Piso completo solo para estudiantes de la UA (preferiblemente chicas) con dos cuartos de baño. 3 habitaciones, amplia cocina y comedor.
270;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-10;;4;;;C/ Portugal, 1 2 32;True;EUR/mes;850.0;;;;True;clasificacion_heuristica;Duplex justo delante de la Universidad de Alicante, somos estudiantes/trabajadores (dos chicas y un chico), buscamos una persona mas. Tiene dos baños.
271;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-10;;4;;;C/ Alicante, 39;True;EUR/mes;200.0;;;;True;clasificacion_heuristica;Somos 3 chicas que buscamos una cuarta compañera de piso. El piso está a 200 metros de la parada del tram y a 10 minutos de la universidad.
272;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-07;;3;;;C/ Riu Algar, 32;True;EUR/mes;1100.0;;;;False;;Piso completo junto al Parque Lo Torrent a estudiantes/profesores. Amueblado, con amplia terraza y piscina. Gastos de suministros no incluidos.
273;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-07;;2;;;C/ Bretón de los Herreros, 36;True;EUR/mes;275.0;;;;True;clasificacion_heuristica;Solo chicas
274;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-07;;3;;;C/ Santiago, 25 Bajo;True;EUR/mes;340.0;;;;True;clasificacion_heuristica;Planta baja reformada recientemente, céntrica, bien comunicada, mobiliario nuevo. Habitaciones muy amplias, luminosas, a/a, patio. A 15 minutos andando.
275;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-06;;3;;;C/ La Huerta, 132;True;EUR/mes;900.0;;;;False;;Piso para estudiantes, completamente equipado, habitaciones amplias y luminosas, a 10 min. universidad, aire acondicionado, internet gratis.
276;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-06;;4;;;C/ San Isidro, 40;True;EUR/mes;1200.0;;;;False;;Piso en el centro, a solo 10 minutos de la universidad. Luminoso, rodeado de zonas ajardinadas, con aire acondicionado y todos los servicios a mano.
277;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-05;;3;;;Pasaje de Andorra, 2 1 4;True;EUR/mes;850.0;;;;False;;Piso pie de Campus, edificio Telepizza
278;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-05;;4;;;C/ Velázquez, 22-28;True;EUR/mes;1300.0;;;;False;;Piso en muy buen estado, SOLO ESTUDIANTES, completamente amueblado, muy tranquilo y luminoso, con aire acondicionado, internet gratis.
279;estudiantil;habitacion;UA Bolsa de Alojamiento;2026-08-05;;4;;;C/ Argentina, 1 4;True;EUR/mes;425.0;;;;True;clasificacion_heuristica;Habitaciones a estrenar con cama mínimo 105x190, escritorio, silla, armario, espejo. Ideal para estudiantes. Cocina y lavadero zona común.
280;estudiantil;piso_completo;UA Bolsa de Alojamiento;2026-08-05;;3;;;C/ Portugal, 2 4 48;True;EUR/mes;930.0;;;;False;;PISO DUPLEX FRENTE UNIVERSIDAD
